assembly_name,family,component_count,body_count,edge_count,face_count,vertex_count,mass,volume,surface_area,material,complexity_ratio,rotational_symmetry,geometric_complexity,source_file,json_found,properties_name,properties_vertex_count,properties_edge_count,properties_face_count,properties_loop_count,properties_shell_count,properties_body_count,properties_area,properties_volume,properties_density,properties_mass,properties_design_type,properties_likes_count,properties_comments_count,properties_views_count
21009_907a2a95,medium_rotor,18,17.0,416.0,211.0,348.0,0.6414571151435231,81.7142821838883,0.0,Steel,1.971563981042654,0,975.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21009_907a2a95/assembly.json,True,Untitled,348,416,211,524,17,17,1082.5223623477646,81.7142821838883,0.00785,0.6414571151435231,ParametricDesignType,1,0,620
21806_616e985a,simple_rotor,1,2.0,89.0,37.0,54.0,6.794655320302207,865.5611872996442,0.0,Steel,2.4054054054054053,0,180.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21806_616e985a/assembly.json,True,Untitled,54,89,37,37,2,2,6343.196085267147,865.5611872996442,0.00785,6.794655320302207,ParametricDesignType,0,0,421
21352_d60bc953,complex_assembly,21,44.0,11499.0,5259.0,8188.0,667.0736641452107,84977.5368337848,0.0,"Steel, Mild, Steel",2.186537364517969,0,24946.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21352_d60bc953/assembly.json,True,Untitled,8188,11499,5259,7712,44,44,51135.236376480374,84977.5368337848,0.00785,667.0736641452107,ParametricDesignType,6,3,790
22886_a6331748,symmetric_rotor,1,1.0,659.0,222.0,440.0,0.6030842416768138,76.82601804800177,0.0,Steel,2.968468468468469,1,1321.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22886_a6331748/assembly.json,True,Untitled,440,659,222,241,1,1,267.8801173969523,76.82601804800177,0.00785,0.6030842416768138,ParametricDesignType,0,0,369
22142_7891a26a,simple_rotor,1,2.0,22.0,15.0,18.0,1.769532837411346,225.41819584857913,0.0,Steel,1.4666666666666666,0,55.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22142_7891a26a/assembly.json,True,Untitled,18,22,15,32,2,2,498.97073713588287,225.41819584857913,0.00785,1.7695328374113461,ParametricDesignType,0,0,457
22331_152ee5c0,high_complexity_rotor,3,1.0,4220.0,1485.0,2775.0,0.0462820316670431,17.14149321001597,0.0,Aluminum,2.8417508417508417,1,8480.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22331_152ee5c0/assembly.json,True,Untitled,2775,4220,1485,1533,1,1,138.73540246741285,17.14149321001597,0.0026999999999999997,0.04628203166704311,ParametricDesignType,7,3,1104
23128_cb135b1b,medium_rotor,1,2.0,347.0,145.0,207.0,0.1725226578654742,21.97740864528334,0.0,Steel,2.393103448275862,0,699.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23128_cb135b1b/assembly.json,True,Untitled,207,347,145,150,2,2,152.97073179831875,21.97740864528334,0.00785,0.17252265786547422,ParametricDesignType,0,0,411
22653_58d6287d,simple_rotor,1,2.0,126.0,58.0,72.0,3.3972069888142907e-06,0.000432765221505,0.0,Steel,2.1724137931034484,0,256.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22653_58d6287d/assembly.json,True,Untitled,72,126,58,58,2,2,0.054972412639546234,0.00043276522150500525,0.00785,3.3972069888142907e-06,ParametricDesignType,0,0,507
23368_648717d8,medium_rotor,17,104.0,1288.0,654.0,882.0,0.6409641990292246,100.23355333012756,0.0,"Phenolic Resin, Copper, Steel",1.9694189602446484,0,2824.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23368_648717d8/assembly.json,True,Untitled,882,1288,654,732,104,104,1176.8117168343235,100.23355333012756,0.006394706939283651,0.6409641990292246,ParametricDesignType,0,0,388
23501_6c48b3c1,medium_rotor,2,28.0,454.0,219.0,304.0,0.0066688864391736,0.56710197566192,0.0,"Steel, Palladium",2.0730593607305936,0,977.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23501_6c48b3c1/assembly.json,True,Untitled,304,454,219,258,28,28,15.353180333842996,0.56710197566192,0.011759589501323414,0.006668886439173681,ParametricDesignType,0,0,474
21024_9be3d461,high_complexity_rotor,8,7.0,1961.0,935.0,1333.0,11.944897220542554,1521.6429580308984,0.0,Steel,2.097326203208556,0,4229.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21024_9be3d461/assembly.json,True,4 inch kurt vise,1333,1961,935,1262,7,7,2519.9836690378643,1521.6429580308984,0.007850000000000001,11.944897220542554,ParametricDesignType,2,0,848
19566_19d85d3b,high_complexity_rotor,3,16.0,2559.0,1087.0,1584.0,0.2588668902216643,244.21404737892863,0.0,"Steel, Mild, ABS Plastic",2.354185832566697,0,5230.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/19566_19d85d3b/assembly.json,True,Untitled,1584,2559,1087,1189,16,16,1680.0815891891561,244.21404737892863,0.00106,0.2588668902216643,ParametricDesignType,9,5,1455
22134_5e72e871,medium_rotor,1,3.0,406.0,188.0,220.0,0.9852787434735728,125.51321572911758,0.0,Steel,2.1595744680851063,0,814.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22134_5e72e871/assembly.json,True,Untitled,220,406,188,198,3,3,911.2741249259661,125.51321572911758,0.00785,0.9852787434735728,ParametricDesignType,0,0,410
22706_58a933f4,symmetric_rotor,4,2.0,1148.0,418.0,760.0,0.8947226027593117,113.97740162539004,0.0,Steel,2.7464114832535884,1,2326.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22706_58a933f4/assembly.json,True,Untitled,760,1148,418,446,2,2,1179.5870893710003,113.97740162539003,0.00785,0.8947226027593117,ParametricDesignType,0,0,520
20823_f144e996,medium_rotor,1,12.0,695.0,326.0,360.0,1.2925447653833289,164.65538412526485,0.0,Steel,2.1319018404907975,0,1381.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20823_f144e996/assembly.json,True,Untitled,360,695,326,327,12,12,444.0661847374387,164.65538412526485,0.00785,1.2925447653833289,ParametricDesignType,2,0,681
23406_1d36b046,simple_rotor,1,2.0,41.0,36.0,37.0,3.424351766190723,436.2231549287545,0.0,Steel,1.1388888888888888,0,114.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23406_1d36b046/assembly.json,True,Untitled,37,41,36,66,2,2,904.7351493613851,436.2231549287545,0.00785,3.424351766190723,ParametricDesignType,0,0,499
22717_08784417,complex_assembly,30,94.0,15181.0,5613.0,9957.0,0.1469304210815895,18.71725109319613,0.0,Steel,2.704614288259398,1,30751.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22717_08784417/assembly.json,True,Untitled,9957,15181,5613,6104,94,94,265.64709988771426,18.717251093196126,0.00785,0.14693042108158957,ParametricDesignType,12,1,1752
23414_f7d4a688,medium_rotor,1,110.0,1288.0,640.0,869.0,4.976762002588617,2290.332687597029,0.0,"Plastic, Glass, Cast, Clear",2.0125,0,2797.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23414_f7d4a688/assembly.json,True,Untitled,869,1288,640,645,110,110,1490.748530003446,2290.332687597029,0.002172942834698018,4.976762002588617,ParametricDesignType,0,0,668
21692_777db9e2,symmetric_rotor,1,5.0,666.0,210.0,461.0,1.175284851579056,532.5853177791877,0.0,"Steel, Rubber, Silicone",3.1714285714285713,1,1337.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21692_777db9e2/assembly.json,True,Untitled,461,666,210,211,5,5,1020.0522149575107,532.5853177791877,0.00220675413374113,1.175284851579056,ParametricDesignType,1,0,1190
20792_d2ea0500,symmetric_rotor,1,50.0,228.0,65.0,212.0,7539.434142053198,2792383.0155752585,0.0,Aluminum,3.5076923076923077,1,505.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20792_d2ea0500/assembly.json,True,Untitled,212,228,65,65,50,50,384823.1555064703,2792383.0155752585,0.0027,7539.434142053198,ParametricDesignType,10,2,1561
20926_4c0f33f6,symmetric_rotor,1,2.0,1232.0,413.0,823.0,1.999500240233732,959.5487635311188,0.0,"Wood, Glass, Cast, Clear",2.983050847457627,1,2468.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20926_4c0f33f6/assembly.json,True,Untitled,823,1232,413,413,2,2,6076.199681932637,959.5487635311188,0.0020837922117429596,1.999500240233732,ParametricDesignType,0,0,615
21248_0a862e3e,symmetric_rotor,1,3.0,786.0,274.0,535.0,0.3991058062765273,50.84150398427101,0.0,Steel,2.8686131386861313,1,1595.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21248_0a862e3e/assembly.json,True,Untitled,535,786,274,297,3,3,185.2740609135834,50.84150398427101,0.00785,0.39910580627652736,ParametricDesignType,2,1,810
22365_a4eb929c,symmetric_rotor,1,3.0,1221.0,444.0,803.0,0.0519853659508606,6.622339611574602,0.0,Steel,2.75,1,2468.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22365_a4eb929c/assembly.json,True,Untitled,803,1221,444,464,4,3,38.85768436118225,6.622339611574602,0.00785,0.05198536595086062,ParametricDesignType,2,0,1457
22257_6fb4c50c,simple_rotor,1,3.0,77.0,39.0,45.0,8.467567205168217,1078.6709815500917,0.0,Steel,1.9743589743589745,0,161.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22257_6fb4c50c/assembly.json,True,Untitled,45,77,39,44,3,3,1476.0036769891813,1078.6709815500917,0.007849999999999998,8.467567205168217,ParametricDesignType,0,0,414
20674_2fb6cabd,simple_rotor,1,31.0,92.0,46.0,48.0,118.94045360600356,15151.650140892178,0.0,Steel,2.0,0,186.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20674_2fb6cabd/assembly.json,True,Untitled,48,92,46,46,31,31,26170.13435791766,15151.650140892178,0.007849999999999998,118.94045360600356,ParametricDesignType,5,0,518
22028_776fbf0d,complex_assembly,46,22.0,1697.0,667.0,1142.0,2.908465461077799,370.50515427742704,0.0,Steel,2.5442278860569716,1,3506.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22028_776fbf0d/assembly.json,True,Untitled,1142,1697,667,919,22,22,2181.466174917946,370.50515427742704,0.007849999999999992,2.908465461077799,ParametricDesignType,0,0,458
23036_7f9d143f,medium_rotor,1,25.0,467.0,229.0,329.0,0.685193839311377,71.75327851997969,0.0,"Steel, Platinum",2.039301310043668,0,1025.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23036_7f9d143f/assembly.json,True,Untitled,329,467,229,278,25,25,416.45502608690117,71.75327851997969,0.0095493035781018,0.685193839311377,ParametricDesignType,0,0,406
20743_c8ea8159,medium_rotor,1,3.0,330.0,138.0,196.0,3.33662445032297,425.04770067808545,0.0,Steel,2.391304347826087,0,664.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20743_c8ea8159/assembly.json,True,Untitled,196,330,138,140,3,3,2289.028459953167,425.04770067808545,0.007849999999999998,3.33662445032297,ParametricDesignType,2,0,670
22668_9c30f6c0,simple_rotor,1,2.0,71.0,39.0,47.0,1.0805146200579543,137.64517452967573,0.0,Steel,1.8205128205128205,0,157.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22668_9c30f6c0/assembly.json,True,Untitled,47,71,39,52,2,2,1665.6730727989748,137.64517452967573,0.00785,1.0805146200579543,ParametricDesignType,0,0,336
22266_078a1f68,medium_rotor,24,34.0,938.0,470.0,660.0,8.679713474866372,8501.188516029746,0.0,Polystyrene,1.995744680851064,0,2068.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22266_078a1f68/assembly.json,True,Untitled,660,938,470,680,38,34,11741.240882729715,8501.188516029746,0.001021,8.679713474866372,ParametricDesignType,1,0,536
21882_795be793,simple_rotor,1,2.0,181.0,79.0,123.0,4.41093373324594,561.9023864007568,0.0,Steel,2.2911392405063293,0,383.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21882_795be793/assembly.json,True,Untitled,123,181,79,96,2,2,523.9703181520119,561.9023864007568,0.00785,4.41093373324594,ParametricDesignType,2,0,717
21601_360ce1c7,medium_rotor,7,10.0,1218.0,551.0,827.0,1.10733356794325,141.06160101187896,0.0,Steel,2.210526315789474,0,2596.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21601_360ce1c7/assembly.json,True,Untitled,827,1218,551,740,10,10,603.9892697007118,141.06160101187896,0.00785,1.1073335679432499,ParametricDesignType,3,0,753
23102_211ad1db,symmetric_rotor,1,1.0,503.0,190.0,311.0,0.092210670617978,11.74658224432841,0.0,Steel,2.6473684210526316,1,1004.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23102_211ad1db/assembly.json,True,Untitled,311,503,190,190,1,1,51.90086649646438,11.74658224432841,0.00785,0.09221067061797801,ParametricDesignType,0,0,144
21092_32622a83,medium_rotor,2,24.0,1038.0,462.0,618.0,39.12258137109018,7275.722822831157,0.0,"Steel, Bamboo",2.2467532467532467,0,2118.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21092_32622a83/assembly.json,True,Untitled,618,1038,462,480,24,24,11155.11349330416,7275.722822831157,0.00537714015827044,39.12258137109018,ParametricDesignType,2,0,1504
23039_b3d04774,simple_rotor,4,5.0,111.0,54.0,72.0,0.5703956350601282,814.8509072287545,0.0,Bamboo,2.0555555555555554,0,237.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23039_b3d04774/assembly.json,True,Untitled,72,111,54,61,5,5,1233.7484966744519,814.8509072287545,0.0007000000000000001,0.5703956350601282,ParametricDesignType,0,0,346
23132_1847c4ef,medium_rotor,21,23.0,699.0,338.0,493.0,34.43837206062936,4387.05376568527,0.0,Steel,2.0680473372781063,0,1530.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23132_1847c4ef/assembly.json,True,Untitled,493,699,338,458,24,23,7070.738881489907,4387.05376568527,0.007849999999999998,34.43837206062936,ParametricDesignType,0,0,424
19810_f77c5501,medium_rotor,10,14.0,1318.0,565.0,869.0,1.471106213511227,187.40206541544296,0.0,"Steel, Mild",2.3327433628318586,0,2752.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/19810_f77c5501/assembly.json,True,Untitled,869,1318,565,677,14,14,948.7607362331617,187.40206541544296,0.007849999999999998,1.471106213511227,ParametricDesignType,7,3,1635
20385_f2d30908,simple_rotor,1,2.0,107.0,47.0,60.0,0.358285621940782,138.31762262734972,0.0,"Aluminum 6061, Glass",2.276595744680851,0,214.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20385_f2d30908/assembly.json,True,Untitled,60,107,47,47,2,2,718.0368174096841,138.31762262734972,0.002590310729284742,0.358285621940782,ParametricDesignType,4,0,574
22727_c514268a,medium_rotor,1,32.0,528.0,242.0,356.0,4335.919931315482,1414648.8000051095,0.0,"Wood, Gold, Bamboo",2.1818181818181817,0,1126.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22727_c514268a/assembly.json,True,Untitled,356,528,242,252,32,32,508557.1457890773,1414648.8000051097,0.0030650150986589893,4335.919931315482,ParametricDesignType,1,0,532
22278_12f1fb79,high_complexity_rotor,1,30.0,3952.0,1463.0,2636.0,0.1359876509991102,17.323267643198765,0.0,Steel,2.7012987012987013,1,8051.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22278_12f1fb79/assembly.json,True,Untitled,2636,3952,1463,1578,30,30,117.46105815733657,17.323267643198765,0.00785,0.13598765099911028,ParametricDesignType,0,0,744
21599_80057f94,simple_rotor,2,19.0,213.0,130.0,152.0,0.0774261015593923,11.086010771138,0.0,"Steel, Glass, Cast, Clear",1.6384615384615384,0,495.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21599_80057f94/assembly.json,True,Untitled,152,213,130,175,19,19,163.19857358400395,11.086010771138,0.006984126495796684,0.07742610155939234,ParametricDesignType,6,0,1327
23226_8d1b5098,complex_assembly,30,59.0,1814.0,887.0,1222.0,4.104370261984017,522.8497149024225,0.0,Steel,2.0450958286358514,0,3923.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23226_8d1b5098/assembly.json,True,Untitled,1222,1814,887,1218,59,59,2490.153585252377,522.8497149024225,0.007850000000000001,4.104370261984017,ParametricDesignType,1,0,545
21292_f94bd96b,medium_rotor,8,6.0,406.0,168.0,284.0,0.8077929240340681,299.1825644570623,0.0,Aluminum 6061,2.4166666666666665,0,858.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21292_f94bd96b/assembly.json,True,Untitled,284,406,168,226,6,6,1660.8057261412112,299.1825644570623,0.0026999999999999997,0.8077929240340681,ParametricDesignType,1,0,501
23502_5a80f907,medium_rotor,1,7.0,1425.0,608.0,833.0,4.475186520847074e-06,0.0015697784034853,0.0,"Steel, Glass, Cast, Clear",2.34375,0,2866.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23502_5a80f907/assembly.json,True,Untitled,833,1425,608,610,7,7,0.1030136106865302,0.0015697784034853597,0.0028508396541262588,4.475186520847074e-06,ParametricDesignType,2,0,596
23144_88ca00a5,complex_assembly,24,62.0,4077.0,1737.0,2736.0,522.3484390459305,66541.20242623324,0.0,Steel,2.3471502590673574,0,8550.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23144_88ca00a5/assembly.json,True,Untitled,2736,4077,1737,2111,62,62,70582.31129696127,66541.20242623324,0.007849999999999992,522.3484390459305,ParametricDesignType,0,0,474
23048_8a1a5553,high_complexity_rotor,1,191.0,2584.0,1264.0,1739.0,7.795025040861959,992.9968204919684,0.0,Steel,2.0443037974683542,0,5587.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23048_8a1a5553/assembly.json,True,Untitled,1739,2584,1264,1318,191,191,4353.1504366765585,992.9968204919683,0.007850000000000008,7.795025040861959,ParametricDesignType,1,0,2494
20278_d442e77d,medium_rotor,55,38.0,1358.0,656.0,924.0,43.168520677998345,18786.03476698145,0.0,"Steel, Mild, Wood, Aluminum, Anodized Blue",2.0701219512195124,0,2938.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20278_d442e77d/assembly.json,True,Untitled,924,1358,656,891,38,38,34307.680981699465,18786.03476698145,0.002297904864621662,43.168520677998345,ParametricDesignType,8,4,4102
21202_e452c491,medium_rotor,26,19.0,364.0,179.0,229.0,0.0622389715702035,7.928531410217018,0.0,"Steel, Mild",2.0335195530726256,0,772.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21202_e452c491/assembly.json,True,Untitled,229,364,179,227,19,19,106.2891289325341,7.928531410217018,0.007849999999999998,0.06223897157020357,ParametricDesignType,1,0,562
23026_e6f08109,medium_rotor,2,73.0,1215.0,581.0,795.0,497.414608799523,110291.48753869702,0.0,"Titanium, Steel",2.091222030981067,0,2591.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23026_e6f08109/assembly.json,True,Untitled,795,1215,581,608,73,73,59860.22857822301,110291.48753869702,0.004509999999999995,497.414608799523,ParametricDesignType,0,0,543
20822_5bb36119,simple_rotor,1,2.0,168.0,63.0,110.0,0.5283101949073299,67.30066177163438,0.0,Steel,2.6666666666666665,1,341.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20822_5bb36119/assembly.json,True,Untitled,110,168,63,66,2,2,214.1266061656656,67.30066177163438,0.00785,0.5283101949073299,ParametricDesignType,0,0,433
22405_20f11d58,high_complexity_rotor,1,2.0,2792.0,1363.0,1168.0,246.90922880631783,31453.40494347998,0.0,Steel,2.048422597212032,0,5323.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22405_20f11d58/assembly.json,True,Untitled,1168,2792,1363,1364,2,2,35634.41829982286,31453.40494347998,0.00785,246.90922880631783,ParametricDesignType,2,2,471
20188_98b86c0f,simple_rotor,2,2.0,23.0,13.0,18.0,0.0125823159700619,11.870109405718836,0.0,ABS Plastic,1.7692307692307692,0,54.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20188_98b86c0f/assembly.json,True,Untitled,18,23,13,25,2,2,64.37637553451756,11.870109405718837,0.00106,0.012582315970061967,ParametricDesignType,0,0,600
20349_a12428da,medium_rotor,105,106.0,864.0,615.0,725.0,61.82547385837642,45971.094666222896,0.0,"Steel, Mild, Wood",1.4048780487804875,0,2204.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20349_a12428da/assembly.json,True,Untitled,725,864,615,975,106,106,48538.72123165135,45971.094666222896,0.0013448771300154066,61.82547385837642,ParametricDesignType,3,0,656
21244_24c3ce72,complex_assembly,90,174.0,4549.0,2413.0,3321.0,20.771298334894464,5252.275042097885,0.0,"Steel, Mild, Stainless Steel, 440C, rubber, Black",1.8852051388313305,0,10283.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21244_24c3ce72/assembly.json,True,Untitled,3321,4549,2413,3777,178,174,26900.146616402617,5252.275042097885,0.003954724032616142,20.771298334894464,ParametricDesignType,2,0,420
21274_2fb8c3f5,simple_rotor,1,11.0,58.0,40.0,42.0,0.0961407012838986,12.247223093490277,0.0,Steel,1.45,0,140.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21274_2fb8c3f5/assembly.json,True,Untitled,42,58,40,44,11,11,487.26261305354285,12.247223093490277,0.007850000000000001,0.09614070128389868,ParametricDesignType,0,0,519
20898_5f5b9bc7,simple_rotor,1,2.0,32.0,15.0,22.0,80.01051993676265,10192.422921880592,0.0,Steel,2.1333333333333333,0,69.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20898_5f5b9bc7/assembly.json,True,Untitled,22,32,15,16,2,2,4389.133689652011,10192.422921880592,0.00785,80.01051993676265,ParametricDesignType,0,0,499
22440_014f1bac,medium_rotor,38,37.0,1295.0,609.0,874.0,2.9824024796659905,379.9238827599984,0.0,Steel,2.1264367816091956,0,2778.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22440_014f1bac/assembly.json,True,Untitled,874,1295,609,821,37,37,1332.3627331886564,379.92388275999843,0.007850000000000008,2.9824024796659905,ParametricDesignType,0,0,318
22199_8ec9eeb2,medium_rotor,21,20.0,1292.0,635.0,901.0,5.7518951956774,925.8937809778452,0.0,"Steel, Aluminum",2.0346456692913386,0,2828.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22199_8ec9eeb2/assembly.json,True,Untitled,901,1292,635,883,20,20,4069.314647635505,925.8937809778453,0.006212262479614852,5.7518951956774,ParametricDesignType,0,0,372
22729_232da678,medium_rotor,4,4.0,307.0,147.0,224.0,2.8279408102069565,360.2472369690391,0.0,Steel,2.0884353741496597,0,678.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22729_232da678/assembly.json,True,Untitled,224,307,147,313,4,4,2564.261954908404,360.2472369690391,0.00785,2.8279408102069565,ParametricDesignType,0,0,428
