Subject,Predicate,Object
22919_3ee91d1a,rdf:type,MediumRotor
22919_3ee91d1a,hasMaterial,Steel
22919_3ee91d1a,belongsToFamily,medium_rotor
22919_3ee91d1a,hasComplexityLevel,Medium
22919_3ee91d1a,hasTopology,Moderate
22919_3ee91d1a,hasStructure,Asymmetric
22919_3ee91d1a,hasMassCategory,LightWeight
22919_3ee91d1a,hasVolumeCategory,SmallVolume
23342_7193a931,rdf:type,SimpleRotor
23342_7193a931,hasMaterial,Steel
23342_7193a931,belongsToFamily,simple_rotor
23342_7193a931,hasComplexityLevel,Low
23342_7193a931,hasTopology,Sparse
23342_7193a931,hasStructure,Asymmetric
23342_7193a931,hasMassCategory,MediumWeight
23342_7193a931,hasVolumeCategory,MediumVolume
21563_c72d37a2,rdf:type,MediumRotor
21563_c72d37a2,hasMaterial,Steel
21563_c72d37a2,belongsToFamily,medium_rotor
21563_c72d37a2,hasComplexityLevel,Medium
21563_c72d37a2,hasTopology,Moderate
21563_c72d37a2,hasStructure,Asymmetric
21563_c72d37a2,hasMassCategory,HeavyWeight
21563_c72d37a2,hasVolumeCategory,MediumVolume
23214_0c411aa1,rdf:type,MediumRotor
23214_0c411aa1,hasMaterial,Steel
23214_0c411aa1,belongsToFamily,medium_rotor
23214_0c411aa1,hasComplexityLevel,Medium
23214_0c411aa1,hasTopology,Moderate
23214_0c411aa1,hasStructure,Asymmetric
23214_0c411aa1,hasMassCategory,HeavyWeight
23214_0c411aa1,hasVolumeCategory,MediumVolume
21619_19435db0,rdf:type,SimpleRotor
21619_19435db0,hasMaterial,Steel
21619_19435db0,belongsToFamily,simple_rotor
21619_19435db0,hasComplexityLevel,Low
21619_19435db0,hasTopology,Sparse
21619_19435db0,hasStructure,Asymmetric
21619_19435db0,hasMassCategory,MediumWeight
21619_19435db0,hasVolumeCategory,MediumVolume
22900_09de4c7a,rdf:type,HighComplexityRotor
22900_09de4c7a,hasMaterial,Steel
22900_09de4c7a,belongsToFamily,high_complexity_rotor
22900_09de4c7a,hasComplexityLevel,High
22900_09de4c7a,hasTopology,Dense
22900_09de4c7a,hasStructure,Asymmetric
22900_09de4c7a,hasMassCategory,LightWeight
22900_09de4c7a,hasVolumeCategory,SmallVolume
21570_9cb1d1c4,rdf:type,SimpleRotor
21570_9cb1d1c4,hasMaterial,OtherEngineeringMaterial
21570_9cb1d1c4,belongsToFamily,simple_rotor
21570_9cb1d1c4,hasComplexityLevel,Low
21570_9cb1d1c4,hasTopology,Sparse
21570_9cb1d1c4,hasStructure,Asymmetric
21570_9cb1d1c4,hasMassCategory,HeavyWeight
21570_9cb1d1c4,hasVolumeCategory,LargeVolume
21051_5d118b91,rdf:type,SimpleRotor
21051_5d118b91,hasMaterial,Steel
21051_5d118b91,belongsToFamily,simple_rotor
21051_5d118b91,hasComplexityLevel,Low
21051_5d118b91,hasTopology,Sparse
21051_5d118b91,hasStructure,Asymmetric
21051_5d118b91,hasMassCategory,LightWeight
21051_5d118b91,hasVolumeCategory,SmallVolume
21614_5d6afa62,rdf:type,SimpleRotor
21614_5d6afa62,hasMaterial,Steel
21614_5d6afa62,belongsToFamily,simple_rotor
21614_5d6afa62,hasComplexityLevel,Low
21614_5d6afa62,hasTopology,Sparse
21614_5d6afa62,hasStructure,Asymmetric
21614_5d6afa62,hasMassCategory,MediumWeight
21614_5d6afa62,hasVolumeCategory,MediumVolume
21974_1997ebc3,rdf:type,MediumRotor
21974_1997ebc3,hasMaterial,Steel
21974_1997ebc3,belongsToFamily,medium_rotor
21974_1997ebc3,hasComplexityLevel,Medium
21974_1997ebc3,hasTopology,Moderate
21974_1997ebc3,hasStructure,Asymmetric
21974_1997ebc3,hasMassCategory,LightWeight
21974_1997ebc3,hasVolumeCategory,SmallVolume
22652_dc7405ef,rdf:type,HighComplexityRotor
22652_dc7405ef,hasMaterial,Steel
22652_dc7405ef,belongsToFamily,high_complexity_rotor
22652_dc7405ef,hasComplexityLevel,High
22652_dc7405ef,hasTopology,Dense
22652_dc7405ef,hasStructure,Symmetric
22652_dc7405ef,hasMassCategory,MediumWeight
22652_dc7405ef,hasVolumeCategory,MediumVolume
20341_6a1588fb,rdf:type,SimpleRotor
20341_6a1588fb,hasMaterial,Aluminum
20341_6a1588fb,belongsToFamily,simple_rotor
20341_6a1588fb,hasComplexityLevel,Low
20341_6a1588fb,hasTopology,Sparse
20341_6a1588fb,hasStructure,Asymmetric
20341_6a1588fb,hasMassCategory,LightWeight
20341_6a1588fb,hasVolumeCategory,MediumVolume
21426_51651a10,rdf:type,SimpleRotor
21426_51651a10,hasMaterial,Steel
21426_51651a10,belongsToFamily,simple_rotor
21426_51651a10,hasComplexityLevel,Low
21426_51651a10,hasTopology,Sparse
21426_51651a10,hasStructure,Asymmetric
21426_51651a10,hasMassCategory,HeavyWeight
21426_51651a10,hasVolumeCategory,LargeVolume
22298_51433023,rdf:type,ComplexAssembly
22298_51433023,hasMaterial,Steel
22298_51433023,belongsToFamily,complex_assembly
22298_51433023,hasComplexityLevel,High
22298_51433023,hasTopology,Dense
22298_51433023,hasStructure,Asymmetric
22298_51433023,hasMassCategory,MediumWeight
22298_51433023,hasVolumeCategory,MediumVolume
22491_a33562ad,rdf:type,ComplexAssembly
22491_a33562ad,hasMaterial,Steel
22491_a33562ad,belongsToFamily,complex_assembly
22491_a33562ad,hasComplexityLevel,High
22491_a33562ad,hasTopology,Dense
22491_a33562ad,hasStructure,Asymmetric
22491_a33562ad,hasMassCategory,HeavyWeight
22491_a33562ad,hasVolumeCategory,MediumVolume
20421_0fd51709,rdf:type,HighComplexityRotor
20421_0fd51709,hasMaterial,OtherEngineeringMaterial
20421_0fd51709,belongsToFamily,high_complexity_rotor
20421_0fd51709,hasComplexityLevel,High
20421_0fd51709,hasTopology,Dense
20421_0fd51709,hasStructure,Symmetric
20421_0fd51709,hasMassCategory,MediumWeight
20421_0fd51709,hasVolumeCategory,LargeVolume
23136_2b469508,rdf:type,SimpleRotor
23136_2b469508,hasMaterial,Steel
23136_2b469508,belongsToFamily,simple_rotor
23136_2b469508,hasComplexityLevel,Low
23136_2b469508,hasTopology,Sparse
23136_2b469508,hasStructure,Asymmetric
23136_2b469508,hasMassCategory,LightWeight
23136_2b469508,hasVolumeCategory,MediumVolume
23168_7fdf5427,rdf:type,HighComplexityRotor
23168_7fdf5427,hasMaterial,Steel
23168_7fdf5427,belongsToFamily,high_complexity_rotor
23168_7fdf5427,hasComplexityLevel,High
23168_7fdf5427,hasTopology,Dense
23168_7fdf5427,hasStructure,Symmetric
23168_7fdf5427,hasMassCategory,HeavyWeight
23168_7fdf5427,hasVolumeCategory,MediumVolume
20841_1620ae7d,rdf:type,SimpleRotor
20841_1620ae7d,hasMaterial,Steel
20841_1620ae7d,belongsToFamily,simple_rotor
20841_1620ae7d,hasComplexityLevel,Low
20841_1620ae7d,hasTopology,Sparse
20841_1620ae7d,hasStructure,Asymmetric
20841_1620ae7d,hasMassCategory,LightWeight
20841_1620ae7d,hasVolumeCategory,SmallVolume
20216_89b90993,rdf:type,SimpleRotor
20216_89b90993,hasMaterial,Steel
20216_89b90993,belongsToFamily,simple_rotor
20216_89b90993,hasComplexityLevel,Low
20216_89b90993,hasTopology,Sparse
20216_89b90993,hasStructure,Symmetric
20216_89b90993,hasMassCategory,LightWeight
20216_89b90993,hasVolumeCategory,SmallVolume
20157_db99ab88,rdf:type,MediumRotor
20157_db99ab88,hasMaterial,Steel
20157_db99ab88,belongsToFamily,medium_rotor
20157_db99ab88,hasComplexityLevel,Medium
20157_db99ab88,hasTopology,Sparse
20157_db99ab88,hasStructure,Asymmetric
20157_db99ab88,hasMassCategory,HeavyWeight
20157_db99ab88,hasVolumeCategory,LargeVolume
21329_1bfecd1d,rdf:type,HighComplexityRotor
21329_1bfecd1d,hasMaterial,Aluminum
21329_1bfecd1d,belongsToFamily,high_complexity_rotor
21329_1bfecd1d,hasComplexityLevel,High
21329_1bfecd1d,hasTopology,Dense
21329_1bfecd1d,hasStructure,Symmetric
21329_1bfecd1d,hasMassCategory,LightWeight
21329_1bfecd1d,hasVolumeCategory,SmallVolume
23403_e539620b,rdf:type,SimpleRotor
23403_e539620b,hasMaterial,Steel
23403_e539620b,belongsToFamily,simple_rotor
23403_e539620b,hasComplexityLevel,Low
23403_e539620b,hasTopology,Sparse
23403_e539620b,hasStructure,Asymmetric
23403_e539620b,hasMassCategory,MediumWeight
23403_e539620b,hasVolumeCategory,MediumVolume
22074_c0265b0d,rdf:type,MediumRotor
22074_c0265b0d,hasMaterial,Steel
22074_c0265b0d,belongsToFamily,medium_rotor
22074_c0265b0d,hasComplexityLevel,Medium
22074_c0265b0d,hasTopology,Sparse
22074_c0265b0d,hasStructure,Asymmetric
22074_c0265b0d,hasMassCategory,MediumWeight
22074_c0265b0d,hasVolumeCategory,MediumVolume
21281_6e562106,rdf:type,MediumRotor
21281_6e562106,hasMaterial,Steel
21281_6e562106,belongsToFamily,medium_rotor
21281_6e562106,hasComplexityLevel,Medium
21281_6e562106,hasTopology,Moderate
21281_6e562106,hasStructure,Asymmetric
21281_6e562106,hasMassCategory,HeavyWeight
21281_6e562106,hasVolumeCategory,LargeVolume
21793_4ad5e2c0,rdf:type,SimpleRotor
21793_4ad5e2c0,hasMaterial,Steel
21793_4ad5e2c0,belongsToFamily,simple_rotor
21793_4ad5e2c0,hasComplexityLevel,Low
21793_4ad5e2c0,hasTopology,Sparse
21793_4ad5e2c0,hasStructure,Asymmetric
21793_4ad5e2c0,hasMassCategory,LightWeight
21793_4ad5e2c0,hasVolumeCategory,SmallVolume
20319_9f53cd7c,rdf:type,MediumRotor
20319_9f53cd7c,hasMaterial,Steel
20319_9f53cd7c,belongsToFamily,medium_rotor
20319_9f53cd7c,hasComplexityLevel,Medium
20319_9f53cd7c,hasTopology,Moderate
20319_9f53cd7c,hasStructure,Asymmetric
20319_9f53cd7c,hasMassCategory,HeavyWeight
20319_9f53cd7c,hasVolumeCategory,LargeVolume
23387_c4aa9424,rdf:type,SimpleRotor
23387_c4aa9424,hasMaterial,Steel
23387_c4aa9424,belongsToFamily,simple_rotor
23387_c4aa9424,hasComplexityLevel,Low
23387_c4aa9424,hasTopology,Sparse
23387_c4aa9424,hasStructure,Asymmetric
23387_c4aa9424,hasMassCategory,LightWeight
23387_c4aa9424,hasVolumeCategory,SmallVolume
22892_68138f24,rdf:type,SymmetricRotor
22892_68138f24,hasMaterial,Steel
22892_68138f24,belongsToFamily,symmetric_rotor
22892_68138f24,hasComplexityLevel,Medium
22892_68138f24,hasTopology,Moderate
22892_68138f24,hasStructure,Symmetric
22892_68138f24,hasMassCategory,LightWeight
22892_68138f24,hasVolumeCategory,SmallVolume
21300_ec7da33e,rdf:type,HighComplexityRotor
21300_ec7da33e,hasMaterial,Steel
21300_ec7da33e,belongsToFamily,high_complexity_rotor
21300_ec7da33e,hasComplexityLevel,High
21300_ec7da33e,hasTopology,Dense
21300_ec7da33e,hasStructure,Symmetric
21300_ec7da33e,hasMassCategory,LightWeight
21300_ec7da33e,hasVolumeCategory,SmallVolume
21805_2ba39d00,rdf:type,HighComplexityRotor
21805_2ba39d00,hasMaterial,Steel
21805_2ba39d00,belongsToFamily,high_complexity_rotor
21805_2ba39d00,hasComplexityLevel,High
21805_2ba39d00,hasTopology,Dense
21805_2ba39d00,hasStructure,Symmetric
21805_2ba39d00,hasMassCategory,MediumWeight
21805_2ba39d00,hasVolumeCategory,MediumVolume
22442_7d5c5d5f,rdf:type,HighComplexityRotor
22442_7d5c5d5f,hasMaterial,Steel
22442_7d5c5d5f,belongsToFamily,high_complexity_rotor
22442_7d5c5d5f,hasComplexityLevel,High
22442_7d5c5d5f,hasTopology,Dense
22442_7d5c5d5f,hasStructure,Asymmetric
22442_7d5c5d5f,hasMassCategory,MediumWeight
22442_7d5c5d5f,hasVolumeCategory,MediumVolume
21009_907a2a95,rdf:type,MediumRotor
21009_907a2a95,hasMaterial,Steel
21009_907a2a95,belongsToFamily,medium_rotor
21009_907a2a95,hasComplexityLevel,Medium
21009_907a2a95,hasTopology,Moderate
21009_907a2a95,hasStructure,Asymmetric
21009_907a2a95,hasMassCategory,LightWeight
21009_907a2a95,hasVolumeCategory,SmallVolume
21806_616e985a,rdf:type,SimpleRotor
21806_616e985a,hasMaterial,Steel
21806_616e985a,belongsToFamily,simple_rotor
21806_616e985a,hasComplexityLevel,Low
21806_616e985a,hasTopology,Sparse
21806_616e985a,hasStructure,Asymmetric
21806_616e985a,hasMassCategory,MediumWeight
21806_616e985a,hasVolumeCategory,MediumVolume
21352_d60bc953,rdf:type,ComplexAssembly
21352_d60bc953,hasMaterial,Steel
21352_d60bc953,belongsToFamily,complex_assembly
21352_d60bc953,hasComplexityLevel,High
21352_d60bc953,hasTopology,Dense
21352_d60bc953,hasStructure,Asymmetric
21352_d60bc953,hasMassCategory,HeavyWeight
21352_d60bc953,hasVolumeCategory,LargeVolume
22886_a6331748,rdf:type,SymmetricRotor
22886_a6331748,hasMaterial,Steel
22886_a6331748,belongsToFamily,symmetric_rotor
22886_a6331748,hasComplexityLevel,Medium
22886_a6331748,hasTopology,Moderate
22886_a6331748,hasStructure,Symmetric
22886_a6331748,hasMassCategory,LightWeight
22886_a6331748,hasVolumeCategory,SmallVolume
22142_7891a26a,rdf:type,SimpleRotor
22142_7891a26a,hasMaterial,Steel
22142_7891a26a,belongsToFamily,simple_rotor
22142_7891a26a,hasComplexityLevel,Low
22142_7891a26a,hasTopology,Sparse
22142_7891a26a,hasStructure,Asymmetric
22142_7891a26a,hasMassCategory,MediumWeight
22142_7891a26a,hasVolumeCategory,MediumVolume
22331_152ee5c0,rdf:type,HighComplexityRotor
22331_152ee5c0,hasMaterial,Aluminum
22331_152ee5c0,belongsToFamily,high_complexity_rotor
22331_152ee5c0,hasComplexityLevel,High
22331_152ee5c0,hasTopology,Dense
22331_152ee5c0,hasStructure,Symmetric
22331_152ee5c0,hasMassCategory,LightWeight
22331_152ee5c0,hasVolumeCategory,SmallVolume
23128_cb135b1b,rdf:type,MediumRotor
23128_cb135b1b,hasMaterial,Steel
23128_cb135b1b,belongsToFamily,medium_rotor
23128_cb135b1b,hasComplexityLevel,Medium
23128_cb135b1b,hasTopology,Moderate
23128_cb135b1b,hasStructure,Asymmetric
23128_cb135b1b,hasMassCategory,LightWeight
23128_cb135b1b,hasVolumeCategory,SmallVolume
22653_58d6287d,rdf:type,SimpleRotor
22653_58d6287d,hasMaterial,Steel
22653_58d6287d,belongsToFamily,simple_rotor
22653_58d6287d,hasComplexityLevel,Low
22653_58d6287d,hasTopology,Sparse
22653_58d6287d,hasStructure,Asymmetric
22653_58d6287d,hasMassCategory,LightWeight
22653_58d6287d,hasVolumeCategory,SmallVolume
23368_648717d8,rdf:type,MediumRotor
23368_648717d8,hasMaterial,Steel
23368_648717d8,belongsToFamily,medium_rotor
23368_648717d8,hasComplexityLevel,Medium
23368_648717d8,hasTopology,Moderate
23368_648717d8,hasStructure,Asymmetric
23368_648717d8,hasMassCategory,LightWeight
23368_648717d8,hasVolumeCategory,MediumVolume
23501_6c48b3c1,rdf:type,MediumRotor
23501_6c48b3c1,hasMaterial,Steel
23501_6c48b3c1,belongsToFamily,medium_rotor
23501_6c48b3c1,hasComplexityLevel,Medium
23501_6c48b3c1,hasTopology,Moderate
23501_6c48b3c1,hasStructure,Asymmetric
23501_6c48b3c1,hasMassCategory,LightWeight
23501_6c48b3c1,hasVolumeCategory,SmallVolume
21024_9be3d461,rdf:type,HighComplexityRotor
21024_9be3d461,hasMaterial,Steel
21024_9be3d461,belongsToFamily,high_complexity_rotor
21024_9be3d461,hasComplexityLevel,High
21024_9be3d461,hasTopology,Dense
21024_9be3d461,hasStructure,Asymmetric
21024_9be3d461,hasMassCategory,MediumWeight
21024_9be3d461,hasVolumeCategory,MediumVolume
19566_19d85d3b,rdf:type,HighComplexityRotor
19566_19d85d3b,hasMaterial,Steel
19566_19d85d3b,belongsToFamily,high_complexity_rotor
19566_19d85d3b,hasComplexityLevel,High
19566_19d85d3b,hasTopology,Dense
19566_19d85d3b,hasStructure,Asymmetric
19566_19d85d3b,hasMassCategory,LightWeight
19566_19d85d3b,hasVolumeCategory,MediumVolume
22134_5e72e871,rdf:type,MediumRotor
22134_5e72e871,hasMaterial,Steel
22134_5e72e871,belongsToFamily,medium_rotor
22134_5e72e871,hasComplexityLevel,Medium
22134_5e72e871,hasTopology,Moderate
22134_5e72e871,hasStructure,Asymmetric
22134_5e72e871,hasMassCategory,LightWeight
22134_5e72e871,hasVolumeCategory,MediumVolume
22706_58a933f4,rdf:type,SymmetricRotor
22706_58a933f4,hasMaterial,Steel
22706_58a933f4,belongsToFamily,symmetric_rotor
22706_58a933f4,hasComplexityLevel,Medium
22706_58a933f4,hasTopology,Moderate
22706_58a933f4,hasStructure,Symmetric
22706_58a933f4,hasMassCategory,LightWeight
22706_58a933f4,hasVolumeCategory,MediumVolume
20823_f144e996,rdf:type,MediumRotor
20823_f144e996,hasMaterial,Steel
20823_f144e996,belongsToFamily,medium_rotor
20823_f144e996,hasComplexityLevel,Medium
20823_f144e996,hasTopology,Moderate
20823_f144e996,hasStructure,Asymmetric
20823_f144e996,hasMassCategory,MediumWeight
20823_f144e996,hasVolumeCategory,MediumVolume
23406_1d36b046,rdf:type,SimpleRotor
23406_1d36b046,hasMaterial,Steel
23406_1d36b046,belongsToFamily,simple_rotor
23406_1d36b046,hasComplexityLevel,Low
23406_1d36b046,hasTopology,Sparse
23406_1d36b046,hasStructure,Asymmetric
23406_1d36b046,hasMassCategory,MediumWeight
23406_1d36b046,hasVolumeCategory,MediumVolume
22717_08784417,rdf:type,ComplexAssembly
22717_08784417,hasMaterial,Steel
22717_08784417,belongsToFamily,complex_assembly
22717_08784417,hasComplexityLevel,High
22717_08784417,hasTopology,Dense
22717_08784417,hasStructure,Symmetric
22717_08784417,hasMassCategory,LightWeight
22717_08784417,hasVolumeCategory,SmallVolume
23414_f7d4a688,rdf:type,MediumRotor
23414_f7d4a688,hasMaterial,Plastic
23414_f7d4a688,belongsToFamily,medium_rotor
23414_f7d4a688,hasComplexityLevel,Medium
23414_f7d4a688,hasTopology,Moderate
23414_f7d4a688,hasStructure,Asymmetric
23414_f7d4a688,hasMassCategory,MediumWeight
23414_f7d4a688,hasVolumeCategory,MediumVolume
21692_777db9e2,rdf:type,SymmetricRotor
21692_777db9e2,hasMaterial,Steel
21692_777db9e2,belongsToFamily,symmetric_rotor
21692_777db9e2,hasComplexityLevel,Medium
21692_777db9e2,hasTopology,Moderate
21692_777db9e2,hasStructure,Symmetric
21692_777db9e2,hasMassCategory,MediumWeight
21692_777db9e2,hasVolumeCategory,MediumVolume
20792_d2ea0500,rdf:type,SymmetricRotor
20792_d2ea0500,hasMaterial,Aluminum
20792_d2ea0500,belongsToFamily,symmetric_rotor
20792_d2ea0500,hasComplexityLevel,Medium
20792_d2ea0500,hasTopology,Sparse
20792_d2ea0500,hasStructure,Symmetric
20792_d2ea0500,hasMassCategory,HeavyWeight
20792_d2ea0500,hasVolumeCategory,LargeVolume
20926_4c0f33f6,rdf:type,SymmetricRotor
20926_4c0f33f6,hasMaterial,Wood
20926_4c0f33f6,belongsToFamily,symmetric_rotor
20926_4c0f33f6,hasComplexityLevel,Medium
20926_4c0f33f6,hasTopology,Moderate
20926_4c0f33f6,hasStructure,Symmetric
20926_4c0f33f6,hasMassCategory,MediumWeight
20926_4c0f33f6,hasVolumeCategory,MediumVolume
21248_0a862e3e,rdf:type,SymmetricRotor
21248_0a862e3e,hasMaterial,Steel
21248_0a862e3e,belongsToFamily,symmetric_rotor
21248_0a862e3e,hasComplexityLevel,Medium
21248_0a862e3e,hasTopology,Moderate
21248_0a862e3e,hasStructure,Symmetric
21248_0a862e3e,hasMassCategory,LightWeight
21248_0a862e3e,hasVolumeCategory,SmallVolume
22365_a4eb929c,rdf:type,SymmetricRotor
22365_a4eb929c,hasMaterial,Steel
22365_a4eb929c,belongsToFamily,symmetric_rotor
22365_a4eb929c,hasComplexityLevel,Medium
22365_a4eb929c,hasTopology,Moderate
22365_a4eb929c,hasStructure,Symmetric
22365_a4eb929c,hasMassCategory,LightWeight
22365_a4eb929c,hasVolumeCategory,SmallVolume
22257_6fb4c50c,rdf:type,SimpleRotor
22257_6fb4c50c,hasMaterial,Steel
22257_6fb4c50c,belongsToFamily,simple_rotor
22257_6fb4c50c,hasComplexityLevel,Low
22257_6fb4c50c,hasTopology,Sparse
22257_6fb4c50c,hasStructure,Asymmetric
22257_6fb4c50c,hasMassCategory,MediumWeight
22257_6fb4c50c,hasVolumeCategory,MediumVolume
20674_2fb6cabd,rdf:type,SimpleRotor
20674_2fb6cabd,hasMaterial,Steel
20674_2fb6cabd,belongsToFamily,simple_rotor
20674_2fb6cabd,hasComplexityLevel,Low
20674_2fb6cabd,hasTopology,Sparse
20674_2fb6cabd,hasStructure,Asymmetric
20674_2fb6cabd,hasMassCategory,HeavyWeight
20674_2fb6cabd,hasVolumeCategory,LargeVolume
22028_776fbf0d,rdf:type,ComplexAssembly
22028_776fbf0d,hasMaterial,Steel
22028_776fbf0d,belongsToFamily,complex_assembly
22028_776fbf0d,hasComplexityLevel,High
22028_776fbf0d,hasTopology,Dense
22028_776fbf0d,hasStructure,Symmetric
22028_776fbf0d,hasMassCategory,MediumWeight
22028_776fbf0d,hasVolumeCategory,MediumVolume
23036_7f9d143f,rdf:type,MediumRotor
23036_7f9d143f,hasMaterial,Steel
23036_7f9d143f,belongsToFamily,medium_rotor
23036_7f9d143f,hasComplexityLevel,Medium
23036_7f9d143f,hasTopology,Moderate
23036_7f9d143f,hasStructure,Asymmetric
23036_7f9d143f,hasMassCategory,LightWeight
23036_7f9d143f,hasVolumeCategory,SmallVolume
20743_c8ea8159,rdf:type,MediumRotor
20743_c8ea8159,hasMaterial,Steel
20743_c8ea8159,belongsToFamily,medium_rotor
20743_c8ea8159,hasComplexityLevel,Medium
20743_c8ea8159,hasTopology,Moderate
20743_c8ea8159,hasStructure,Asymmetric
20743_c8ea8159,hasMassCategory,MediumWeight
20743_c8ea8159,hasVolumeCategory,MediumVolume
22668_9c30f6c0,rdf:type,SimpleRotor
22668_9c30f6c0,hasMaterial,Steel
22668_9c30f6c0,belongsToFamily,simple_rotor
22668_9c30f6c0,hasComplexityLevel,Low
22668_9c30f6c0,hasTopology,Sparse
22668_9c30f6c0,hasStructure,Asymmetric
22668_9c30f6c0,hasMassCategory,MediumWeight
22668_9c30f6c0,hasVolumeCategory,MediumVolume
22266_078a1f68,rdf:type,MediumRotor
22266_078a1f68,hasMaterial,OtherEngineeringMaterial
22266_078a1f68,belongsToFamily,medium_rotor
22266_078a1f68,hasComplexityLevel,Medium
22266_078a1f68,hasTopology,Moderate
22266_078a1f68,hasStructure,Asymmetric
22266_078a1f68,hasMassCategory,MediumWeight
22266_078a1f68,hasVolumeCategory,LargeVolume
21882_795be793,rdf:type,SimpleRotor
21882_795be793,hasMaterial,Steel
21882_795be793,belongsToFamily,simple_rotor
21882_795be793,hasComplexityLevel,Low
21882_795be793,hasTopology,Sparse
21882_795be793,hasStructure,Asymmetric
21882_795be793,hasMassCategory,MediumWeight
21882_795be793,hasVolumeCategory,MediumVolume
21601_360ce1c7,rdf:type,MediumRotor
21601_360ce1c7,hasMaterial,Steel
21601_360ce1c7,belongsToFamily,medium_rotor
21601_360ce1c7,hasComplexityLevel,Medium
21601_360ce1c7,hasTopology,Moderate
21601_360ce1c7,hasStructure,Asymmetric
21601_360ce1c7,hasMassCategory,MediumWeight
21601_360ce1c7,hasVolumeCategory,MediumVolume
23102_211ad1db,rdf:type,SymmetricRotor
23102_211ad1db,hasMaterial,Steel
23102_211ad1db,belongsToFamily,symmetric_rotor
23102_211ad1db,hasComplexityLevel,Medium
23102_211ad1db,hasTopology,Moderate
23102_211ad1db,hasStructure,Symmetric
23102_211ad1db,hasMassCategory,LightWeight
23102_211ad1db,hasVolumeCategory,SmallVolume
21092_32622a83,rdf:type,MediumRotor
21092_32622a83,hasMaterial,Steel
21092_32622a83,belongsToFamily,medium_rotor
21092_32622a83,hasComplexityLevel,Medium
21092_32622a83,hasTopology,Moderate
