Subject,Predicate,Object
21924_bbd9f7a9,hasComplexityLevel,High
21924_bbd9f7a9,hasTopology,Dense
21924_bbd9f7a9,hasStructure,Symmetric
20451_84d8b290,hasMaterial,"Steel, Mild"
20451_84d8b290,belongsToFamily,simple_rotor
20451_84d8b290,hasComplexityLevel,Low
20451_84d8b290,hasTopology,Sparse
20451_84d8b290,hasStructure,Symmetric
22085_e039a7d3,hasMaterial,Steel
22085_e039a7d3,belongsToFamily,medium_rotor
22085_e039a7d3,hasComplexityLevel,Medium
22085_e039a7d3,hasTopology,Moderate
22085_e039a7d3,hasStructure,Asymmetric
22983_0ab3faaf,hasMaterial,Steel
22983_0ab3faaf,belongsToFamily,symmetric_rotor
22983_0ab3faaf,hasComplexityLevel,Medium
22983_0ab3faaf,hasTopology,Moderate
22983_0ab3faaf,hasStructure,Symmetric
20947_115d4058,hasMaterial,Generic
20947_115d4058,belongsToFamily,simple_rotor
20947_115d4058,hasComplexityLevel,Low
20947_115d4058,hasTopology,Sparse
20947_115d4058,hasStructure,Asymmetric
23045_a8c4e4bc,hasMaterial,Steel
23045_a8c4e4bc,belongsToFamily,medium_rotor
23045_a8c4e4bc,hasComplexityLevel,Medium
23045_a8c4e4bc,hasTopology,Moderate
23045_a8c4e4bc,hasStructure,Asymmetric
20259_de1ab632,hasMaterial,"Steel, Mild"
20259_de1ab632,belongsToFamily,simple_rotor
20259_de1ab632,hasComplexityLevel,Low
20259_de1ab632,hasTopology,Sparse
20259_de1ab632,hasStructure,Asymmetric
22367_b4a67e61,hasMaterial,Steel
22367_b4a67e61,belongsToFamily,simple_rotor
22367_b4a67e61,hasComplexityLevel,Low
22367_b4a67e61,hasTopology,Sparse
22367_b4a67e61,hasStructure,Symmetric
20849_9821b6fe,hasMaterial,Steel
20849_9821b6fe,belongsToFamily,medium_rotor
20849_9821b6fe,hasComplexityLevel,Medium
20849_9821b6fe,hasTopology,Moderate
20849_9821b6fe,hasStructure,Asymmetric
22469_9d87f800,hasMaterial,Steel
22469_9d87f800,belongsToFamily,medium_rotor
22469_9d87f800,hasComplexityLevel,Medium
22469_9d87f800,hasTopology,Moderate
22469_9d87f800,hasStructure,Asymmetric
23435_e1c96b4d,hasMaterial,Steel
23435_e1c96b4d,belongsToFamily,simple_rotor
23435_e1c96b4d,hasComplexityLevel,Low
23435_e1c96b4d,hasTopology,Sparse
23435_e1c96b4d,hasStructure,Asymmetric
23043_c0827516,hasMaterial,"Steel, Stainless Steel, Wood"
23043_c0827516,belongsToFamily,medium_rotor
23043_c0827516,hasComplexityLevel,Medium
23043_c0827516,hasTopology,Moderate
23043_c0827516,hasStructure,Asymmetric
23154_7c74d190,hasMaterial,Steel
23154_7c74d190,belongsToFamily,high_complexity_rotor
23154_7c74d190,hasComplexityLevel,High
23154_7c74d190,hasTopology,Dense
23154_7c74d190,hasStructure,Symmetric
20387_0d507234,hasMaterial,"Steel, Mild"
20387_0d507234,belongsToFamily,medium_rotor
20387_0d507234,hasComplexityLevel,Medium
20387_0d507234,hasTopology,Moderate
20387_0d507234,hasStructure,Asymmetric
22862_f5406bb0,hasMaterial,Steel
22862_f5406bb0,belongsToFamily,simple_rotor
22862_f5406bb0,hasComplexityLevel,Low
22862_f5406bb0,hasTopology,Sparse
22862_f5406bb0,hasStructure,Asymmetric
22890_4ecfa491,hasMaterial,Steel
22890_4ecfa491,belongsToFamily,high_complexity_rotor
22890_4ecfa491,hasComplexityLevel,High
22890_4ecfa491,hasTopology,Dense
22890_4ecfa491,hasStructure,Asymmetric
21625_d5d4c9a7,hasMaterial,Steel
21625_d5d4c9a7,belongsToFamily,medium_rotor
21625_d5d4c9a7,hasComplexityLevel,Medium
21625_d5d4c9a7,hasTopology,Sparse
21625_d5d4c9a7,hasStructure,Asymmetric
22216_4b032400,hasMaterial,Steel
22216_4b032400,belongsToFamily,symmetric_rotor
22216_4b032400,hasComplexityLevel,Medium
22216_4b032400,hasTopology,Moderate
22216_4b032400,hasStructure,Symmetric
21564_fa5b2db7,hasMaterial,Steel
21564_fa5b2db7,belongsToFamily,simple_rotor
21564_fa5b2db7,hasComplexityLevel,Low
21564_fa5b2db7,hasTopology,Sparse
21564_fa5b2db7,hasStructure,Symmetric
21918_976c2754,hasMaterial,Steel
21918_976c2754,belongsToFamily,high_complexity_rotor
21918_976c2754,hasComplexityLevel,High
21918_976c2754,hasTopology,Dense
21918_976c2754,hasStructure,Asymmetric
21615_f2ecc6e8,hasMaterial,"Steel, Glass, Cast, Clear"
21615_f2ecc6e8,belongsToFamily,simple_rotor
21615_f2ecc6e8,hasComplexityLevel,Low
21615_f2ecc6e8,hasTopology,Sparse
21615_f2ecc6e8,hasStructure,Asymmetric
23164_659c91ef,hasMaterial,Steel
23164_659c91ef,belongsToFamily,simple_rotor
23164_659c91ef,hasComplexityLevel,Low
23164_659c91ef,hasTopology,Sparse
23164_659c91ef,hasStructure,Asymmetric
21271_ec7f62b8,hasMaterial,Steel
21271_ec7f62b8,belongsToFamily,symmetric_rotor
21271_ec7f62b8,hasComplexityLevel,Medium
21271_ec7f62b8,hasTopology,Moderate
21271_ec7f62b8,hasStructure,Symmetric
22746_920025a0,hasMaterial,"Steel, Glass, Cast, Clear"
22746_920025a0,belongsToFamily,simple_rotor
22746_920025a0,hasComplexityLevel,Low
22746_920025a0,hasTopology,Sparse
22746_920025a0,hasStructure,Asymmetric
20429_9dd95c38,hasMaterial,"Steel, Mild"
20429_9dd95c38,belongsToFamily,simple_rotor
20429_9dd95c38,hasComplexityLevel,Low
20429_9dd95c38,hasTopology,Sparse
20429_9dd95c38,hasStructure,Symmetric
20806_ca60b7ae,hasMaterial,Steel
20806_ca60b7ae,belongsToFamily,simple_rotor
20806_ca60b7ae,hasComplexityLevel,Low
20806_ca60b7ae,hasTopology,Sparse
20806_ca60b7ae,hasStructure,Symmetric
23178_eb4b4280,hasMaterial,Steel
23178_eb4b4280,belongsToFamily,symmetric_rotor
23178_eb4b4280,hasComplexityLevel,Medium
23178_eb4b4280,hasTopology,Moderate
23178_eb4b4280,hasStructure,Symmetric
21478_8fbd4409,hasMaterial,"Steel, ABS Plastic"
21478_8fbd4409,belongsToFamily,symmetric_rotor
21478_8fbd4409,hasComplexityLevel,Medium
21478_8fbd4409,hasTopology,Moderate
21478_8fbd4409,hasStructure,Symmetric
23511_8651ac1f,hasMaterial,Steel
23511_8651ac1f,belongsToFamily,high_complexity_rotor
23511_8651ac1f,hasComplexityLevel,High
23511_8651ac1f,hasTopology,Dense
23511_8651ac1f,hasStructure,Symmetric
22372_e91792a1,hasMaterial,"Steel, Wood"
22372_e91792a1,belongsToFamily,medium_rotor
22372_e91792a1,hasComplexityLevel,Medium
22372_e91792a1,hasTopology,Moderate
22372_e91792a1,hasStructure,Asymmetric
21634_e5e20375,hasMaterial,Aluminum 6061
21634_e5e20375,belongsToFamily,simple_rotor
21634_e5e20375,hasComplexityLevel,Low
21634_e5e20375,hasTopology,Sparse
21634_e5e20375,hasStructure,Asymmetric
22430_c6f08b03,hasMaterial,Steel
22430_c6f08b03,belongsToFamily,complex_assembly
22430_c6f08b03,hasComplexityLevel,High
22430_c6f08b03,hasTopology,Dense
22430_c6f08b03,hasStructure,Asymmetric
22461_0ba0e480,hasMaterial,"Steel, Brass, Stainless Steel"
22461_0ba0e480,belongsToFamily,medium_rotor
22461_0ba0e480,hasComplexityLevel,Medium
22461_0ba0e480,hasTopology,Moderate
22461_0ba0e480,hasStructure,Asymmetric
23305_2662b29a,hasMaterial,Steel
23305_2662b29a,belongsToFamily,medium_rotor
23305_2662b29a,hasComplexityLevel,Medium
23305_2662b29a,hasTopology,Moderate
23305_2662b29a,hasStructure,Asymmetric
23163_7b143a6f,hasMaterial,Steel
23163_7b143a6f,belongsToFamily,simple_rotor
23163_7b143a6f,hasComplexityLevel,Low
23163_7b143a6f,hasTopology,Sparse
23163_7b143a6f,hasStructure,Asymmetric
20970_d20c6c35,hasMaterial,Wood
20970_d20c6c35,belongsToFamily,symmetric_rotor
20970_d20c6c35,hasComplexityLevel,Medium
20970_d20c6c35,hasTopology,Moderate
20970_d20c6c35,hasStructure,Symmetric
23218_02d26ab4,hasMaterial,Wood
23218_02d26ab4,belongsToFamily,simple_rotor
23218_02d26ab4,hasComplexityLevel,Low
23218_02d26ab4,hasTopology,Sparse
23218_02d26ab4,hasStructure,Asymmetric
22987_37973191,hasMaterial,Steel
22987_37973191,belongsToFamily,medium_rotor
22987_37973191,hasComplexityLevel,Medium
22987_37973191,hasTopology,Moderate
22987_37973191,hasStructure,Asymmetric
22147_12995368,hasMaterial,Steel
22147_12995368,belongsToFamily,simple_rotor
22147_12995368,hasComplexityLevel,Low
22147_12995368,hasTopology,Sparse
22147_12995368,hasStructure,Symmetric
21552_4e9c19b1,hasMaterial,Steel
21552_4e9c19b1,belongsToFamily,medium_rotor
21552_4e9c19b1,hasComplexityLevel,Medium
21552_4e9c19b1,hasTopology,Moderate
21552_4e9c19b1,hasStructure,Asymmetric
21582_a3d32115,hasMaterial,Steel
21582_a3d32115,belongsToFamily,complex_assembly
21582_a3d32115,hasComplexityLevel,High
21582_a3d32115,hasTopology,Dense
21582_a3d32115,hasStructure,Asymmetric
21911_429c1a72,hasMaterial,"Steel, Rubber, Silicone"
21911_429c1a72,belongsToFamily,simple_rotor
21911_429c1a72,hasComplexityLevel,Low
21911_429c1a72,hasTopology,Sparse
21911_429c1a72,hasStructure,Asymmetric
20657_913a7675,hasMaterial,"Steel, Mild, Wood"
20657_913a7675,belongsToFamily,medium_rotor
20657_913a7675,hasComplexityLevel,Medium
20657_913a7675,hasTopology,Moderate
20657_913a7675,hasStructure,Asymmetric
21926_b4c7068b,hasMaterial,Steel
21926_b4c7068b,belongsToFamily,high_complexity_rotor
21926_b4c7068b,hasComplexityLevel,High
21926_b4c7068b,hasTopology,Dense
21926_b4c7068b,hasStructure,Asymmetric
22732_cd2af0ac,hasMaterial,"Aluminum, Glass, Cast, Clear"
22732_cd2af0ac,belongsToFamily,simple_rotor
22732_cd2af0ac,hasComplexityLevel,Low
22732_cd2af0ac,hasTopology,Sparse
22732_cd2af0ac,hasStructure,Asymmetric
21049_f644930a,hasMaterial,"Steel, Palladium, Brass"
21049_f644930a,belongsToFamily,medium_rotor
21049_f644930a,hasComplexityLevel,Medium
21049_f644930a,hasTopology,Moderate
21049_f644930a,hasStructure,Asymmetric
22345_bc482c26,hasMaterial,Steel
22345_bc482c26,belongsToFamily,medium_rotor
22345_bc482c26,hasComplexityLevel,Medium
22345_bc482c26,hasTopology,Moderate
22345_bc482c26,hasStructure,Asymmetric
21697_06656699,hasMaterial,Steel
21697_06656699,belongsToFamily,high_complexity_rotor
21697_06656699,hasComplexityLevel,High
21697_06656699,hasTopology,Dense
21697_06656699,hasStructure,Symmetric
20412_42170125,hasMaterial,"Steel, Mild, Glass"
20412_42170125,belongsToFamily,simple_rotor
20412_42170125,hasComplexityLevel,Low
20412_42170125,hasTopology,Sparse
20412_42170125,hasStructure,Asymmetric
21845_dff8b3a1,hasMaterial,Steel
21845_dff8b3a1,belongsToFamily,high_complexity_rotor
21845_dff8b3a1,hasComplexityLevel,High
21845_dff8b3a1,hasTopology,Dense
21845_dff8b3a1,hasStructure,Symmetric
23083_fdb942ac,hasMaterial,Steel
23083_fdb942ac,belongsToFamily,high_complexity_rotor
23083_fdb942ac,hasComplexityLevel,High
23083_fdb942ac,hasTopology,Dense
23083_fdb942ac,hasStructure,Asymmetric
22050_e8702dd4,hasMaterial,Bamboo
22050_e8702dd4,belongsToFamily,symmetric_rotor
22050_e8702dd4,hasComplexityLevel,Medium
22050_e8702dd4,hasTopology,Moderate
22050_e8702dd4,hasStructure,Symmetric
21495_ebbbd369,hasMaterial,Steel
21495_ebbbd369,belongsToFamily,simple_rotor
21495_ebbbd369,hasComplexityLevel,Low
21495_ebbbd369,hasTopology,Sparse
21495_ebbbd369,hasStructure,Asymmetric
22140_9cda24cc,hasMaterial,Steel
22140_9cda24cc,belongsToFamily,simple_rotor
22140_9cda24cc,hasComplexityLevel,Low
22140_9cda24cc,hasTopology,Sparse
22140_9cda24cc,hasStructure,Symmetric
23035_6087bb57,hasMaterial,Steel
23035_6087bb57,belongsToFamily,medium_rotor
23035_6087bb57,hasComplexityLevel,Medium
23035_6087bb57,hasTopology,Moderate
23035_6087bb57,hasStructure,Asymmetric
21836_5bc91e49,hasMaterial,Steel
21836_5bc91e49,belongsToFamily,symmetric_rotor
21836_5bc91e49,hasComplexityLevel,Medium
21836_5bc91e49,hasTopology,Moderate
21836_5bc91e49,hasStructure,Symmetric
21539_cfe1f7fd,hasMaterial,"Steel, Glass, Cast, Clear"
21539_cfe1f7fd,belongsToFamily,medium_rotor
21539_cfe1f7fd,hasComplexityLevel,Medium
21539_cfe1f7fd,hasTopology,Moderate
21539_cfe1f7fd,hasStructure,Asymmetric
21626_b34008e6,hasMaterial,"Wood, Stainless Steel, Brass"
21626_b34008e6,belongsToFamily,medium_rotor
21626_b34008e6,hasComplexityLevel,Medium
21626_b34008e6,hasTopology,Moderate
21626_b34008e6,hasStructure,Asymmetric
21862_ec534e16,hasMaterial,Steel
21862_ec534e16,belongsToFamily,simple_rotor
21862_ec534e16,hasComplexityLevel,Low
21862_ec534e16,hasTopology,Sparse
21862_ec534e16,hasStructure,Symmetric
21451_fea6f0d1,hasMaterial,Steel
21451_fea6f0d1,belongsToFamily,simple_rotor
21451_fea6f0d1,hasComplexityLevel,Low
21451_fea6f0d1,hasTopology,Sparse
21451_fea6f0d1,hasStructure,Asymmetric
20431_27e7f151,hasMaterial,"Rubber, Nitrile, ABS Plastic, Aluminum, Anodized Blue"
20431_27e7f151,belongsToFamily,medium_rotor
20431_27e7f151,hasComplexityLevel,Medium
20431_27e7f151,hasTopology,Moderate
20431_27e7f151,hasStructure,Asymmetric
23493_57512264,hasMaterial,Steel
23493_57512264,belongsToFamily,medium_rotor
23493_57512264,hasComplexityLevel,Medium
23493_57512264,hasTopology,Moderate
23493_57512264,hasStructure,Asymmetric
23170_6ea8ded5,hasMaterial,Steel
23170_6ea8ded5,belongsToFamily,symmetric_rotor
23170_6ea8ded5,hasComplexityLevel,Medium
23170_6ea8ded5,hasTopology,Moderate
23170_6ea8ded5,hasStructure,Symmetric
22747_3f6faf4c,hasMaterial,Steel
22747_3f6faf4c,belongsToFamily,simple_rotor
22747_3f6faf4c,hasComplexityLevel,Low
22747_3f6faf4c,hasTopology,Sparse
22747_3f6faf4c,hasStructure,Asymmetric
20925_dc64a33a,hasMaterial,Steel
20925_dc64a33a,belongsToFamily,medium_rotor
20925_dc64a33a,hasComplexityLevel,Medium
20925_dc64a33a,hasTopology,Moderate
20925_dc64a33a,hasStructure,Asymmetric
21603_98a15295,hasMaterial,Bamboo
21603_98a15295,belongsToFamily,symmetric_rotor
21603_98a15295,hasComplexityLevel,Medium
21603_98a15295,hasTopology,Moderate
21603_98a15295,hasStructure,Symmetric
23417_9a9e9937,hasMaterial,Steel
23417_9a9e9937,belongsToFamily,medium_rotor
23417_9a9e9937,hasComplexityLevel,Medium
23417_9a9e9937,hasTopology,Moderate
23417_9a9e9937,hasStructure,Asymmetric
21797_69df08d5,hasMaterial,ABS Plastic
21797_69df08d5,belongsToFamily,high_complexity_rotor
21797_69df08d5,hasComplexityLevel,High
21797_69df08d5,hasTopology,Dense
21797_69df08d5,hasStructure,Symmetric
21991_ab98f156,hasMaterial,"Acrylic, Clear, Steel, Plastic"
21991_ab98f156,belongsToFamily,high_complexity_rotor
21991_ab98f156,hasComplexityLevel,High
21991_ab98f156,hasTopology,Dense
21991_ab98f156,hasStructure,Asymmetric
23034_b38134ee,hasMaterial,"Steel, Aluminum"
23034_b38134ee,belongsToFamily,medium_rotor
23034_b38134ee,hasComplexityLevel,Medium
23034_b38134ee,hasTopology,Sparse
23034_b38134ee,hasStructure,Asymmetric
21612_e2981dae,hasMaterial,Steel
21612_e2981dae,belongsToFamily,simple_rotor
21612_e2981dae,hasComplexityLevel,Low
21612_e2981dae,hasTopology,Sparse
21612_e2981dae,hasStructure,Asymmetric
21785_d595ced5,hasMaterial,ABS Plastic
21785_d595ced5,belongsToFamily,simple_rotor
21785_d595ced5,hasComplexityLevel,Low
21785_d595ced5,hasTopology,Sparse
21785_d595ced5,hasStructure,Asymmetric
21175_85118898,hasMaterial,"Bamboo, Stainless Steel"
21175_85118898,belongsToFamily,simple_rotor
21175_85118898,hasComplexityLevel,Low
21175_85118898,hasTopology,Sparse
21175_85118898,hasStructure,Asymmetric
20163_3742f394,hasMaterial,"Steel, Mild"
20163_3742f394,belongsToFamily,medium_rotor
20163_3742f394,hasComplexityLevel,Medium
20163_3742f394,hasTopology,Moderate
20163_3742f394,hasStructure,Asymmetric
22002_315afcfc,hasMaterial,Steel
22002_315afcfc,belongsToFamily,medium_rotor
22002_315afcfc,hasComplexityLevel,Medium
22002_315afcfc,hasTopology,Moderate
22002_315afcfc,hasStructure,Asymmetric
22162_439af02a,hasMaterial,Steel
22162_439af02a,belongsToFamily,medium_rotor
22162_439af02a,hasComplexityLevel,Medium
22162_439af02a,hasTopology,Moderate
22162_439af02a,hasStructure,Asymmetric
21656_964b0c84,hasMaterial,Steel
21656_964b0c84,belongsToFamily,high_complexity_rotor
21656_964b0c84,hasComplexityLevel,High
21656_964b0c84,hasTopology,Dense
21656_964b0c84,hasStructure,Asymmetric
23369_447545f6,hasMaterial,"Steel, Glass, Cast, Clear"
23369_447545f6,belongsToFamily,simple_rotor
23369_447545f6,hasComplexityLevel,Low
23369_447545f6,hasTopology,Sparse
23369_447545f6,hasStructure,Asymmetric
20141_b9376856,hasMaterial,"Steel, Mild"
20141_b9376856,belongsToFamily,medium_rotor
20141_b9376856,hasComplexityLevel,Medium
20141_b9376856,hasTopology,Moderate
20141_b9376856,hasStructure,Asymmetric
23103_43bde2a6,hasMaterial,Steel
23103_43bde2a6,belongsToFamily,simple_rotor
23103_43bde2a6,hasComplexityLevel,Low
23103_43bde2a6,hasTopology,Sparse
23103_43bde2a6,hasStructure,Symmetric
21384_b9774b93,hasMaterial,Steel
21384_b9774b93,belongsToFamily,simple_rotor
21384_b9774b93,hasComplexityLevel,Low
21384_b9774b93,hasTopology,Sparse
21384_b9774b93,hasStructure,Symmetric
20239_49b65a55,hasMaterial,"Steel, Mild"
20239_49b65a55,belongsToFamily,medium_rotor
20239_49b65a55,hasComplexityLevel,Medium
20239_49b65a55,hasTopology,Moderate
20239_49b65a55,hasStructure,Asymmetric
21424_9d516e3a,hasMaterial,Steel
21424_9d516e3a,belongsToFamily,medium_rotor
21424_9d516e3a,hasComplexityLevel,Medium
21424_9d516e3a,hasTopology,Moderate
21424_9d516e3a,hasStructure,Asymmetric
21551_c6c2d516,hasMaterial,Plastic
21551_c6c2d516,belongsToFamily,high_complexity_rotor
21551_c6c2d516,hasComplexityLevel,High
21551_c6c2d516,hasTopology,Dense
21551_c6c2d516,hasStructure,Symmetric
20940_9777847c,hasMaterial,MaterialInv_066
20940_9777847c,belongsToFamily,simple_rotor
20940_9777847c,hasComplexityLevel,Low
20940_9777847c,hasTopology,Sparse
20940_9777847c,hasStructure,Asymmetric
23451_14c8d09e,hasMaterial,Steel
23451_14c8d09e,belongsToFamily,medium_rotor
23451_14c8d09e,hasComplexityLevel,Medium
23451_14c8d09e,hasTopology,Moderate
23451_14c8d09e,hasStructure,Asymmetric
21037_62248d34,hasMaterial,Steel
21037_62248d34,belongsToFamily,symmetric_rotor
21037_62248d34,hasComplexityLevel,Medium
21037_62248d34,hasTopology,Moderate
21037_62248d34,hasStructure,Symmetric
21817_945cd3c9,hasMaterial,Steel
21817_945cd3c9,belongsToFamily,medium_rotor
21817_945cd3c9,hasComplexityLevel,Medium
21817_945cd3c9,hasTopology,Moderate
21817_945cd3c9,hasStructure,Asymmetric
23283_fadf3820,hasMaterial,Steel
23283_fadf3820,belongsToFamily,medium_rotor
23283_fadf3820,hasComplexityLevel,Medium
23283_fadf3820,hasTopology,Moderate
23283_fadf3820,hasStructure,Asymmetric
23323_075a079e,hasMaterial,"Steel, Polystyrene"
23323_075a079e,belongsToFamily,medium_rotor
23323_075a079e,hasComplexityLevel,Medium
23323_075a079e,hasTopology,Sparse
23323_075a079e,hasStructure,Asymmetric
23172_4ab01e83,hasMaterial,Steel
23172_4ab01e83,belongsToFamily,medium_rotor
23172_4ab01e83,hasComplexityLevel,Medium
23172_4ab01e83,hasTopology,Moderate
23172_4ab01e83,hasStructure,Asymmetric
21762_90d34d16,hasMaterial,Steel
21762_90d34d16,belongsToFamily,high_complexity_rotor
21762_90d34d16,hasComplexityLevel,High
21762_90d34d16,hasTopology,Dense
21762_90d34d16,hasStructure,Asymmetric
22612_28fe0ac2,hasMaterial,Steel
22612_28fe0ac2,belongsToFamily,medium_rotor
22612_28fe0ac2,hasComplexityLevel,Medium
22612_28fe0ac2,hasTopology,Moderate
22612_28fe0ac2,hasStructure,Asymmetric
22535_0ba01cc9,hasMaterial,"Steel, Mild, Steel"
22535_0ba01cc9,belongsToFamily,complex_assembly
22535_0ba01cc9,hasComplexityLevel,High
22535_0ba01cc9,hasTopology,Dense
22535_0ba01cc9,hasStructure,Asymmetric
21715_53df62c9,hasMaterial,Steel
21715_53df62c9,belongsToFamily,medium_rotor
21715_53df62c9,hasComplexityLevel,Medium
21715_53df62c9,hasTopology,Sparse
21715_53df62c9,hasStructure,Asymmetric
22283_36ba29c9,hasMaterial,Steel
22283_36ba29c9,belongsToFamily,simple_rotor
22283_36ba29c9,hasComplexityLevel,Low
22283_36ba29c9,hasTopology,Sparse
22283_36ba29c9,hasStructure,Symmetric
20620_8a5226b4,hasMaterial,Steel
20620_8a5226b4,belongsToFamily,high_complexity_rotor
20620_8a5226b4,hasComplexityLevel,High
20620_8a5226b4,hasTopology,Dense
20620_8a5226b4,hasStructure,Symmetric
20329_414757bb,hasMaterial,"Steel, Mild"
20329_414757bb,belongsToFamily,medium_rotor
20329_414757bb,hasComplexityLevel,Medium
20329_414757bb,hasTopology,Moderate
20329_414757bb,hasStructure,Asymmetric
22377_d490f505,hasMaterial,Steel
22377_d490f505,belongsToFamily,simple_rotor
22377_d490f505,hasComplexityLevel,Low
22377_d490f505,hasTopology,Sparse
22377_d490f505,hasStructure,Asymmetric
22492_047b125b,hasMaterial,Steel
22492_047b125b,belongsToFamily,complex_assembly
22492_047b125b,hasComplexityLevel,High
22492_047b125b,hasTopology,Dense
22492_047b125b,hasStructure,Asymmetric
22402_a62e84b4,hasMaterial,Steel
22402_a62e84b4,belongsToFamily,high_complexity_rotor
22402_a62e84b4,hasComplexityLevel,High
22402_a62e84b4,hasTopology,Dense
22402_a62e84b4,hasStructure,Asymmetric
20287_072b5bf6,hasMaterial,"Aluminum, Wood Flooring"
20287_072b5bf6,belongsToFamily,high_complexity_rotor
20287_072b5bf6,hasComplexityLevel,High
20287_072b5bf6,hasTopology,Dense
20287_072b5bf6,hasStructure,Asymmetric
20810_f6674f2d,hasMaterial,"Steel, Rubber, Natural"
20810_f6674f2d,belongsToFamily,simple_rotor
20810_f6674f2d,hasComplexityLevel,Low
20810_f6674f2d,hasTopology,Sparse
20810_f6674f2d,hasStructure,Asymmetric
22049_4da0d894,hasMaterial,Steel
22049_4da0d894,belongsToFamily,symmetric_rotor
22049_4da0d894,hasComplexityLevel,Medium
22049_4da0d894,hasTopology,Moderate
22049_4da0d894,hasStructure,Symmetric
20758_cdccf572,hasMaterial,Steel
20758_cdccf572,belongsToFamily,simple_rotor
20758_cdccf572,hasComplexityLevel,Low
20758_cdccf572,hasTopology,Sparse
20758_cdccf572,hasStructure,Symmetric
22681_124bf3a9,hasMaterial,Steel
22681_124bf3a9,belongsToFamily,medium_rotor
22681_124bf3a9,hasComplexityLevel,Medium
22681_124bf3a9,hasTopology,Sparse
22681_124bf3a9,hasStructure,Asymmetric
21690_5d1f3475,hasMaterial,Steel
21690_5d1f3475,belongsToFamily,simple_rotor
21690_5d1f3475,hasComplexityLevel,Low
21690_5d1f3475,hasTopology,Sparse
21690_5d1f3475,hasStructure,Asymmetric
20546_87dbd755,hasMaterial,"Steel, Mild, Aluminum, Anodized Red, Rubber, Silicone"
20546_87dbd755,belongsToFamily,complex_assembly
20546_87dbd755,hasComplexityLevel,High
20546_87dbd755,hasTopology,Dense
20546_87dbd755,hasStructure,Symmetric
22092_897b0ffa,hasMaterial,"Steel, Iron, Cast"
22092_897b0ffa,belongsToFamily,medium_rotor
22092_897b0ffa,hasComplexityLevel,Medium
22092_897b0ffa,hasTopology,Moderate
22092_897b0ffa,hasStructure,Asymmetric
20991_6795af4f,hasMaterial,Wood
20991_6795af4f,belongsToFamily,high_complexity_rotor
20991_6795af4f,hasComplexityLevel,High
20991_6795af4f,hasTopology,Dense
20991_6795af4f,hasStructure,Symmetric
23049_207a41f0,hasMaterial,"Steel, Stainless Steel, Brass"
23049_207a41f0,belongsToFamily,medium_rotor
23049_207a41f0,hasComplexityLevel,Medium
23049_207a41f0,hasTopology,Moderate
23049_207a41f0,hasStructure,Asymmetric
22533_e7298b05,hasMaterial,Steel
22533_e7298b05,belongsToFamily,complex_assembly
22533_e7298b05,hasComplexityLevel,High
22533_e7298b05,hasTopology,Dense
22533_e7298b05,hasStructure,Asymmetric
22638_37f9fe91,hasMaterial,Steel
22638_37f9fe91,belongsToFamily,symmetric_rotor
22638_37f9fe91,hasComplexityLevel,Medium
22638_37f9fe91,hasTopology,Moderate
22638_37f9fe91,hasStructure,Symmetric
21617_ddd3657b,hasMaterial,Steel
21617_ddd3657b,belongsToFamily,simple_rotor
21617_ddd3657b,hasComplexityLevel,Low
21617_ddd3657b,hasTopology,Sparse
21617_ddd3657b,hasStructure,Asymmetric
21858_f1409ea2,hasMaterial,Steel
21858_f1409ea2,belongsToFamily,medium_rotor
21858_f1409ea2,hasComplexityLevel,Medium
21858_f1409ea2,hasTopology,Moderate
21858_f1409ea2,hasStructure,Asymmetric
21028_d4d30a2e,hasMaterial,Aluminum
21028_d4d30a2e,belongsToFamily,medium_rotor
21028_d4d30a2e,hasComplexityLevel,Medium
21028_d4d30a2e,hasTopology,Moderate
21028_d4d30a2e,hasStructure,Asymmetric
21541_abc67be6,hasMaterial,"Polycarbonate, Smoke, Rubber, Nitrile, Steel"
21541_abc67be6,belongsToFamily,medium_rotor
21541_abc67be6,hasComplexityLevel,Medium
21541_abc67be6,hasTopology,Moderate
21541_abc67be6,hasStructure,Asymmetric
22826_199df203,hasMaterial,Steel
22826_199df203,belongsToFamily,medium_rotor
22826_199df203,hasComplexityLevel,Medium
22826_199df203,hasTopology,Moderate
22826_199df203,hasStructure,Asymmetric
22227_aca28ff2,hasMaterial,"Steel, Glass, Cast, Clear"
22227_aca28ff2,belongsToFamily,simple_rotor
22227_aca28ff2,hasComplexityLevel,Low
22227_aca28ff2,hasTopology,Sparse
22227_aca28ff2,hasStructure,Asymmetric
22902_83870421,hasMaterial,Steel
22902_83870421,belongsToFamily,simple_rotor
22902_83870421,hasComplexityLevel,Low
22902_83870421,hasTopology,Sparse
22902_83870421,hasStructure,Asymmetric
21665_2e14b6ff,hasMaterial,Steel
21665_2e14b6ff,belongsToFamily,simple_rotor
21665_2e14b6ff,hasComplexityLevel,Low
21665_2e14b6ff,hasTopology,Sparse
21665_2e14b6ff,hasStructure,Symmetric
20813_726b2714,hasMaterial,Steel
20813_726b2714,belongsToFamily,simple_rotor
20813_726b2714,hasComplexityLevel,Low
20813_726b2714,hasTopology,Sparse
20813_726b2714,hasStructure,Asymmetric
20429_4c909f3f,hasMaterial,"Steel, Mild"
20429_4c909f3f,belongsToFamily,simple_rotor
20429_4c909f3f,hasComplexityLevel,Low
20429_4c909f3f,hasTopology,Sparse
